"","content_id","content_type","category","reaction_type","date_time","sentiment","score","date","month","year"
"47","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","worried",2021-04-03 12:17:00,"negative",12,"04/03/2021","04","2021"
"48","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","want",2020-09-27 22:15:00,"positive",70,"09/27/2020","09","2020"
"49","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","heart",2020-10-27 05:45:00,"positive",60,"10/27/2020","10","2020"
"50","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","scared",2020-10-15 09:11:00,"negative",15,"10/15/2020","10","2020"
"51","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","heart",2021-05-07 09:16:00,"positive",60,"05/07/2021","05","2021"
"52","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","hate",2020-09-16 08:39:00,"negative",5,"09/16/2020","09","2020"
"53","356fff80-da4d-4785-9f43-bc1261031dc6","photo","technology","indifferent",2020-10-29 15:38:00,"neutral",20,"10/29/2020","10","2020"
"54","01ab84dd-6364-4236-abbb-3f237db77180","video","food","scared",2021-05-24 18:03:00,"negative",15,"05/24/2021","05","2021"
"55","e5490118-90d5-4572-ab1c-1fbc87b8d9ca","video","technology","want",2021-03-31 15:24:00,"positive",70,"03/31/2021","03","2021"
"56","e5490118-90d5-4572-ab1c-1fbc87b8d9ca","video","technology","super love",2021-02-05 17:00:00,"positive",75,"02/05/2021","02","2021"
"57","e5490118-90d5-4572-ab1c-1fbc87b8d9ca","video","technology","heart",2021-02-19 16:29:00,"positive",60,"02/19/2021","02","2021"
"58","e5490118-90d5-4572-ab1c-1fbc87b8d9ca","video","technology","worried",2020-07-25,"negative",12,"07/25/2020","07","2020"
"59","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","super love",2020-06-30 13:08:00,"positive",75,"06/30/2020","06","2020"
"60","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","heart",2020-08-04 03:09:00,"positive",60,"08/04/2020","08","2020"
"61","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","intrigued",2020-07-28 07:01:00,"positive",45,"07/28/2020","07","2020"
"62","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","super love",2020-10-25 02:39:00,"positive",75,"10/25/2020","10","2020"
"63","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","worried",2020-07-05 03:37:00,"negative",12,"07/05/2020","07","2020"
"64","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","cherish",2021-04-28 15:16:00,"positive",70,"04/28/2021","04","2021"
"65","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","indifferent",2021-01-31 00:54:00,"neutral",20,"01/31/2021","01","2021"
"66","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","adore",2020-08-29 11:37:00,"positive",72,"08/29/2020","08","2020"
"67","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","intrigued",2020-10-15 12:09:00,"positive",45,"10/15/2020","10","2020"
"68","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","love",2020-08-02 21:20:00,"positive",65,"08/02/2020","08","2020"
"69","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","scared",2020-10-31 21:46:00,"negative",15,"10/31/2020","10","2020"
"70","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","heart",2020-10-12 09:40:00,"positive",60,"10/12/2020","10","2020"
"71","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","want",2020-12-12 12:22:00,"positive",70,"12/12/2020","12","2020"
"72","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","like",2021-01-09 16:37:00,"positive",50,"01/09/2021","01","2021"
"73","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","hate",2020-08-23 04:39:00,"negative",5,"08/23/2020","08","2020"
"74","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","love",2020-12-22 04:20:00,"positive",65,"12/22/2020","12","2020"
"75","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","disgust",2020-11-07 08:49:00,"negative",0,"11/07/2020","11","2020"
"76","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","adore",2021-04-17 22:45:00,"positive",72,"04/17/2021","04","2021"
"77","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","scared",2021-04-21 00:21:00,"negative",15,"04/21/2021","04","2021"
"78","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","intrigued",2020-07-19 10:33:00,"positive",45,"07/19/2020","07","2020"
"79","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","intrigued",2020-07-06 02:08:00,"positive",45,"07/06/2020","07","2020"
"80","5118e9c5-1377-4cc5-a486-65b35b7b7b76","GIF","science","love",2021-03-26 05:42:00,"positive",65,"03/26/2021","03","2021"
"81","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","love",2021-01-06 06:08:00,"positive",65,"01/06/2021","01","2021"
"82","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","worried",2020-10-21 03:48:00,"negative",12,"10/21/2020","10","2020"
"83","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","worried",2021-02-23 22:36:00,"negative",12,"02/23/2021","02","2021"
"84","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2021-01-26 01:00:00,"positive",75,"01/26/2021","01","2021"
"85","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","peeking",2020-12-18 14:07:00,"neutral",35,"12/18/2020","12","2020"
"86","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","indifferent",2021-05-23 23:27:00,"neutral",20,"05/23/2021","05","2021"
"87","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","worried",2020-10-31 03:17:00,"negative",12,"10/31/2020","10","2020"
"88","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","indifferent",2021-02-20 20:02:00,"neutral",20,"02/20/2021","02","2021"
"89","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2020-10-28 13:14:00,"positive",75,"10/28/2020","10","2020"
"90","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","peeking",2020-08-30 00:08:00,"neutral",35,"08/30/2020","08","2020"
"91","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","disgust",2020-12-08 13:12:00,"negative",0,"12/08/2020","12","2020"
"92","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","scared",2020-11-04 21:06:00,"negative",15,"11/04/2020","11","2020"
"93","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","scared",2020-08-24 13:48:00,"negative",15,"08/24/2020","08","2020"
"94","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","disgust",2021-01-05 13:15:00,"negative",0,"01/05/2021","01","2021"
"95","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","adore",2021-02-28 09:21:00,"positive",72,"02/28/2021","02","2021"
"96","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","dislike",2020-09-22 04:09:00,"negative",10,"09/22/2020","09","2020"
"97","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","disgust",2020-11-08 02:43:00,"negative",0,"11/08/2020","11","2020"
"98","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","love",2020-10-26 11:48:00,"positive",65,"10/26/2020","10","2020"
"99","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","heart",2020-11-04 14:58:00,"positive",60,"11/04/2020","11","2020"
"100","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","love",2021-05-31 01:24:00,"positive",65,"05/31/2021","05","2021"
"101","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","peeking",2021-03-07 06:31:00,"neutral",35,"03/07/2021","03","2021"
"102","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","intrigued",2021-06-17 23:27:00,"positive",45,"06/17/2021","06","2021"
"103","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","intrigued",2020-07-27 23:54:00,"positive",45,"07/27/2020","07","2020"
"104","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","disgust",2021-04-19 01:45:00,"negative",0,"04/19/2021","04","2021"
"105","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","like",2020-10-05 13:55:00,"positive",50,"10/05/2020","10","2020"
"106","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2020-09-28 08:49:00,"positive",75,"09/28/2020","09","2020"
"107","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","dislike",2021-02-25 04:02:00,"negative",10,"02/25/2021","02","2021"
"108","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","heart",2020-12-24 22:31:00,"positive",60,"12/24/2020","12","2020"
"109","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","heart",2021-06-15 12:15:00,"positive",60,"06/15/2021","06","2021"
"110","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","dislike",2021-05-03 23:10:00,"negative",10,"05/03/2021","05","2021"
"111","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","intrigued",2021-02-12 04:23:00,"positive",45,"02/12/2021","02","2021"
"112","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","adore",2020-08-31 00:39:00,"positive",72,"08/31/2020","08","2020"
"113","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","indifferent",2021-01-11 08:47:00,"neutral",20,"01/11/2021","01","2021"
"114","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2020-08-02 20:28:00,"positive",75,"08/02/2020","08","2020"
"115","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","disgust",2020-10-18 12:49:00,"negative",0,"10/18/2020","10","2020"
"116","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","peeking",2021-03-28 08:08:00,"neutral",35,"03/28/2021","03","2021"
"117","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2021-02-11 04:02:00,"positive",75,"02/11/2021","02","2021"
"118","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","heart",2020-08-12 23:43:00,"positive",60,"08/12/2020","08","2020"
"119","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","scared",2021-01-07 02:48:00,"negative",15,"01/07/2021","01","2021"
"120","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","interested",2020-10-27 03:58:00,"positive",30,"10/27/2020","10","2020"
"121","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","scared",2021-02-19 00:55:00,"negative",15,"02/19/2021","02","2021"
"122","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2021-06-08 10:45:00,"positive",75,"06/08/2021","06","2021"
"123","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","like",2020-10-18 04:17:00,"positive",50,"10/18/2020","10","2020"
"124","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","super love",2020-11-05 13:54:00,"positive",75,"11/05/2020","11","2020"
"125","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","intrigued",2020-08-16 12:12:00,"positive",45,"08/16/2020","08","2020"
"126","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","scared",2020-10-14 14:55:00,"negative",15,"10/14/2020","10","2020"
"127","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","peeking",2021-04-01 12:04:00,"neutral",35,"04/01/2021","04","2021"
"128","81abd65a-3b76-4574-a0a7-db6bf7184ae2","video","food","like",2020-09-25 06:17:00,"positive",50,"09/25/2020","09","2020"
"129","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","disgust",2020-11-21 03:14:00,"negative",0,"11/21/2020","11","2020"
"130","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","hate",2020-10-05 18:00:00,"negative",5,"10/05/2020","10","2020"
"131","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","cherish",2021-05-28 15:20:00,"positive",70,"05/28/2021","05","2021"
"132","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","hate",2021-01-12 12:14:00,"negative",5,"01/12/2021","01","2021"
"133","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","scared",2021-02-20 00:07:00,"negative",15,"02/20/2021","02","2021"
"134","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","intrigued",2020-07-14 21:01:00,"positive",45,"07/14/2020","07","2020"
"135","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","worried",2021-06-05 10:04:00,"negative",12,"06/05/2021","06","2021"
"136","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","want",2021-03-23 01:55:00,"positive",70,"03/23/2021","03","2021"
"137","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","cherish",2021-05-18 09:52:00,"positive",70,"05/18/2021","05","2021"
"138","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","scared",2020-08-31 05:22:00,"negative",15,"08/31/2020","08","2020"
"139","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","like",2021-06-04 16:57:00,"positive",50,"06/04/2021","06","2021"
"140","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","disgust",2021-01-01 11:23:00,"negative",0,"01/01/2021","01","2021"
"141","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","dislike",2021-05-29 04:16:00,"negative",10,"05/29/2021","05","2021"
"142","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","interested",2020-07-18 10:43:00,"positive",30,"07/18/2020","07","2020"
"143","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","adore",2020-11-07 01:54:00,"positive",72,"11/07/2020","11","2020"
"144","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","like",2020-08-11 12:01:00,"positive",50,"08/11/2020","08","2020"
"145","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","dislike",2020-07-24 18:23:00,"negative",10,"07/24/2020","07","2020"
"146","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","scared",2020-10-08 08:38:00,"negative",15,"10/08/2020","10","2020"
"147","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","indifferent",2021-02-05 13:05:00,"neutral",20,"02/05/2021","02","2021"
"148","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","indifferent",2020-11-09 03:05:00,"neutral",20,"11/09/2020","11","2020"
"149","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","interested",2020-07-26 10:36:00,"positive",30,"07/26/2020","07","2020"
"150","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","like",2021-05-19 04:30:00,"positive",50,"05/19/2021","05","2021"
"151","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","super love",2020-11-15 22:53:00,"positive",75,"11/15/2020","11","2020"
"152","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","worried",2021-02-04 13:45:00,"negative",12,"02/04/2021","02","2021"
"153","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","intrigued",2020-08-01 23:38:00,"positive",45,"08/01/2020","08","2020"
"154","9b3a6d30-48e8-476c-82be-9031524bd04d","video","food","super love",2020-09-22 17:07:00,"positive",75,"09/22/2020","09","2020"
"155","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","dislike",2020-08-06 13:32:00,"negative",10,"08/06/2020","08","2020"
"156","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","worried",2021-05-05 08:51:00,"negative",12,"05/05/2021","05","2021"
"157","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","indifferent",2021-05-10 20:46:00,"neutral",20,"05/10/2021","05","2021"
"158","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","interested",2021-04-13 21:53:00,"positive",30,"04/13/2021","04","2021"
"159","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","hate",2020-12-28 06:16:00,"negative",5,"12/28/2020","12","2020"
"160","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","peeking",2021-02-03 11:48:00,"neutral",35,"02/03/2021","02","2021"
"161","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","cherish",2020-11-22 19:07:00,"positive",70,"11/22/2020","11","2020"
"162","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","dislike",2020-12-03 11:55:00,"negative",10,"12/03/2020","12","2020"
"163","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","worried",2020-09-10 00:27:00,"negative",12,"09/10/2020","09","2020"
"164","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","interested",2021-04-24 11:29:00,"positive",30,"04/24/2021","04","2021"
"165","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","adore",2020-10-12 17:18:00,"positive",72,"10/12/2020","10","2020"
"166","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","love",2021-02-24 23:54:00,"positive",65,"02/24/2021","02","2021"
"167","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","love",2020-11-01 00:44:00,"positive",65,"11/01/2020","11","2020"
"168","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","adore",2020-11-22 17:16:00,"positive",72,"11/22/2020","11","2020"
"169","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","scared",2020-08-14 19:14:00,"negative",15,"08/14/2020","08","2020"
"170","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","intrigued",2021-06-01 13:54:00,"positive",45,"06/01/2021","06","2021"
"171","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","worried",2020-06-22 20:21:00,"negative",12,"06/22/2020","06","2020"
"172","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","cherish",2020-12-31 05:25:00,"positive",70,"12/31/2020","12","2020"
"173","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","worried",2021-02-24 09:21:00,"negative",12,"02/24/2021","02","2021"
"174","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","adore",2020-07-20 08:19:00,"positive",72,"07/20/2020","07","2020"
"175","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","hate",2020-12-15 02:38:00,"negative",5,"12/15/2020","12","2020"
"176","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","interested",2021-01-18 22:57:00,"positive",30,"01/18/2021","01","2021"
"177","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","love",2020-07-29 06:29:00,"positive",65,"07/29/2020","07","2020"
"178","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","heart",2021-01-25 06:02:00,"positive",60,"01/25/2021","01","2021"
"179","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","heart",2020-12-22 12:17:00,"positive",60,"12/22/2020","12","2020"
"180","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","scared",2020-12-31 09:10:00,"negative",15,"12/31/2020","12","2020"
"181","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","adore",2020-11-30 06:20:00,"positive",72,"11/30/2020","11","2020"
"182","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","interested",2021-03-15 20:37:00,"positive",30,"03/15/2021","03","2021"
"183","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","peeking",2021-04-21 10:50:00,"neutral",35,"04/21/2021","04","2021"
"184","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","interested",2020-08-20 14:35:00,"positive",30,"08/20/2020","08","2020"
"185","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","love",2020-11-27 10:15:00,"positive",65,"11/27/2020","11","2020"
"186","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","dislike",2021-02-27 07:34:00,"negative",10,"02/27/2021","02","2021"
"187","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","worried",2021-05-16 15:45:00,"negative",12,"05/16/2021","05","2021"
"188","a4067fb5-3ba8-4f97-87c2-ddad5e4029c2","GIF","food","peeking",2020-09-16 09:55:00,"neutral",35,"09/16/2020","09","2020"
"189","34a3747a-0b77-42f6-ae19-87c38b94b674","GIF","science","interested",2021-04-03 09:24:00,"positive",30,"04/03/2021","04","2021"
"190","34a3747a-0b77-42f6-ae19-87c38b94b674","GIF","science","worried",2021-03-19 19:32:00,"negative",12,"03/19/2021","03","2021"
